id,ACTION
11321,0.988000
11322,0.968000
11323,0.994000
11324,0.992000
11325,0.966000
11326,0.964000
11327,0.964000
11328,1.000000
11329,0.992000
11330,1.000000
11331,0.994000
11332,0.954000
11333,0.942000
11334,0.968000
11335,0.986000
11336,0.992000
11337,1.000000
11338,1.000000
11339,0.956000
11340,0.998000
11341,0.978000
11342,1.000000
11343,0.908000
11344,1.000000
11345,0.990000
11346,0.992000
11347,0.994000
11348,0.998000
11349,0.974000
11350,0.982000
11351,0.998000
11352,0.984000
11353,0.978000
11354,0.988000
11355,0.986000
11356,0.990000
11357,0.998000
11358,0.996000
11359,0.982000
11360,0.998000
11361,0.888000
11362,0.998000
11363,1.000000
11364,0.960000
11365,1.000000
11366,0.994000
11367,0.994000
11368,0.998000
11369,1.000000
11370,0.994000
11371,0.900000
11372,0.678000
11373,0.986000
11374,0.998000
11375,1.000000
11376,0.788000
11377,0.990000
11378,0.998000
11379,0.980000
11380,0.944000
11381,0.884000
11382,0.950000
11383,0.990000
11384,0.304000
11385,0.998000
11386,0.082000
11387,0.964000
11388,0.944000
11389,0.948000
11390,1.000000
11391,0.998000
11392,0.798000
11393,0.966000
11394,0.994000
11395,0.998000
11396,0.990000
11397,0.998000
11398,0.996000
11399,0.936000
11400,1.000000
11401,0.792000
11402,1.000000
11403,0.910000
11404,1.000000
11405,0.986000
11406,0.998000
11407,0.948000
11408,1.000000
11409,0.236000
11410,0.994000
11411,0.984000
11412,0.946000
11413,0.980000
11414,0.704000
11415,0.992000
11416,1.000000
11417,0.996000
11418,0.956000
11419,0.980000
11420,0.932000
11421,0.974000
11422,0.990000
11423,0.974000
11424,1.000000
11425,1.000000
11426,0.954000
11427,0.984000
11428,1.000000
11429,0.970000
11430,0.972000
11431,0.976000
11432,0.980000
11433,0.994000
11434,0.512000
11435,0.960000
11436,0.894000
11437,0.966000
11438,0.992000
11439,0.994000
11440,0.984000
11441,0.982000
11442,0.970000
11443,1.000000
11444,0.986000
11445,0.994000
11446,0.508000
11447,0.992000
11448,0.994000
11449,0.996000
11450,1.000000
11451,1.000000
11452,0.994000
11453,0.990000
11454,1.000000
11455,0.972000
11456,0.490000
11457,0.992000
11458,0.868000
11459,0.996000
11460,1.000000
11461,0.910000
11462,0.854000
11463,0.760000
11464,0.982000
11465,0.994000
11466,0.892000
11467,0.886000
11468,1.000000
11469,0.996000
11470,1.000000
11471,0.932000
11472,0.936000
11473,0.992000
11474,0.982000
11475,1.000000
11476,0.924000
11477,0.942000
11478,0.998000
11479,0.940000
11480,0.998000
11481,0.982000
11482,0.996000
11483,1.000000
11484,0.902000
11485,0.050000
11486,0.960000
11487,0.996000
11488,0.998000
11489,0.990000
11490,0.942000
11491,0.532000
11492,1.000000
11493,1.000000
11494,0.986000
11495,0.974000
11496,0.998000
11497,1.000000
11498,0.976000
11499,0.992000
11500,1.000000
11501,0.832000
11502,0.220000
11503,0.986000
11504,1.000000
11505,0.942000
11506,0.990000
11507,0.994000
11508,1.000000
11509,1.000000
11510,1.000000
11511,0.992000
11512,0.990000
11513,0.994000
11514,1.000000
11515,0.894000
11516,0.996000
11517,0.864000
11518,0.226000
11519,1.000000
11520,0.952000
11521,1.000000
11522,0.940000
11523,0.888000
11524,0.980000
11525,0.980000
11526,0.956000
11527,0.958000
11528,1.000000
11529,0.974000
11530,0.904000
11531,0.990000
11532,0.980000
11533,0.996000
11534,0.998000
11535,0.988000
11536,1.000000
11537,0.990000
11538,0.958000
11539,0.996000
11540,0.972000
11541,0.998000
11542,0.994000
11543,0.980000
11544,1.000000
11545,0.598000
11546,0.830000
11547,0.998000
11548,0.956000
11549,0.998000
11550,0.906000
11551,0.964000
11552,0.992000
11553,1.000000
11554,0.992000
11555,0.992000
11556,0.994000
11557,0.998000
11558,0.830000
11559,0.996000
11560,1.000000
11561,0.994000
11562,0.984000
11563,0.990000
11564,0.998000
11565,0.996000
11566,0.924000
11567,0.994000
11568,1.000000
11569,0.994000
11570,1.000000
11571,1.000000
11572,1.000000
11573,1.000000
11574,1.000000
11575,0.984000
11576,1.000000
11577,0.998000
11578,1.000000
11579,0.874000
11580,0.976000
11581,0.988000
11582,0.996000
11583,0.998000
11584,0.570000
11585,1.000000
11586,0.986000
11587,0.774000
11588,0.978000
11589,0.954000
11590,0.964000
11591,1.000000
11592,1.000000
11593,1.000000
11594,0.896000
11595,0.950000
11596,0.990000
11597,1.000000
11598,0.990000
11599,0.996000
11600,0.978000
11601,0.994000
11602,1.000000
11603,1.000000
11604,0.998000
11605,0.986000
11606,0.974000
11607,0.996000
11608,0.986000
11609,0.998000
11610,0.906000
11611,1.000000
11612,0.968000
11613,0.988000
11614,0.706000
11615,0.998000
11616,0.992000
11617,0.270000
11618,0.884000
11619,1.000000
11620,0.908000
11621,0.974000
11622,0.974000
11623,0.994000
11624,0.998000
11625,0.974000
11626,0.998000
11627,0.910000
11628,1.000000
11629,0.998000
11630,1.000000
11631,0.790000
11632,0.998000
11633,0.986000
11634,0.980000
11635,0.986000
11636,0.196000
11637,0.992000
11638,0.968000
11639,0.754000
11640,0.726000
11641,1.000000
11642,1.000000
11643,1.000000
11644,0.976000
11645,0.998000
11646,0.978000
11647,0.978000
11648,1.000000
11649,0.984000
11650,0.948000
11651,0.970000
11652,0.954000
11653,0.982000
11654,0.990000
11655,0.992000
11656,1.000000
11657,0.990000
11658,1.000000
11659,0.992000
11660,0.996000
11661,0.950000
11662,0.972000
11663,1.000000
11664,0.998000
11665,0.990000
11666,0.714000
11667,0.980000
11668,0.800000
11669,0.876000
11670,0.984000
11671,0.998000
11672,0.996000
11673,1.000000
11674,0.926000
11675,0.962000
11676,1.000000
11677,0.994000
11678,0.992000
11679,0.984000
11680,0.552000
11681,1.000000
11682,0.982000
11683,0.996000
11684,0.992000
11685,0.056000
11686,0.996000
11687,0.418000
11688,0.976000
11689,0.990000
11690,0.596000
11691,0.688000
11692,1.000000
11693,0.884000
11694,0.974000
11695,1.000000
11696,0.998000
11697,0.684000
11698,0.990000
11699,0.918000
11700,0.984000
11701,0.998000
11702,0.996000
11703,0.980000
11704,0.948000
11705,0.996000
11706,0.946000
11707,1.000000
11708,0.958000
11709,0.654000
11710,0.984000
11711,0.972000
11712,0.974000
11713,0.990000
11714,0.792000
11715,0.998000
11716,0.994000
11717,0.998000
11718,0.998000
11719,0.974000
11720,1.000000
11721,0.952000
11722,0.976000
11723,0.998000
11724,0.932000
11725,0.970000
11726,0.984000
11727,0.916000
11728,0.998000
11729,0.990000
11730,0.796000
11731,1.000000
11732,0.992000
11733,1.000000
11734,0.974000
11735,0.984000
11736,0.672000
11737,0.994000
11738,0.994000
11739,1.000000
11740,0.994000
11741,1.000000
11742,0.996000
11743,0.766000
11744,0.984000
11745,1.000000
11746,0.998000
11747,0.950000
11748,0.996000
11749,1.000000
11750,0.898000
11751,0.226000
11752,0.858000
11753,0.996000
11754,0.988000
11755,1.000000
11756,0.770000
11757,0.976000
11758,0.988000
11759,1.000000
11760,0.924000
11761,0.996000
11762,0.998000
11763,1.000000
11764,0.862000
11765,0.906000
11766,1.000000
11767,0.934000
11768,0.994000
11769,0.658000
11770,0.994000
11771,0.998000
11772,0.944000
11773,0.810000
11774,0.998000
11775,1.000000
11776,0.984000
11777,0.996000
11778,0.988000
11779,0.954000
11780,0.014000
11781,0.998000
11782,0.990000
11783,0.988000
11784,0.328000
11785,0.998000
11786,0.996000
11787,0.162000
11788,0.586000
11789,1.000000
11790,0.988000
11791,0.610000
11792,0.970000
11793,1.000000
11794,0.994000
11795,0.970000
11796,0.974000
11797,1.000000
11798,0.998000
11799,0.998000
11800,0.078000
11801,0.960000
11802,0.996000
11803,0.998000
11804,0.996000
11805,0.984000
11806,1.000000
11807,0.992000
11808,0.986000
11809,0.974000
11810,0.998000
11811,0.998000
11812,0.890000
11813,1.000000
11814,0.912000
11815,0.982000
11816,0.998000
11817,0.996000
11818,0.942000
11819,0.968000
11820,0.834000
11821,0.978000
11822,1.000000
11823,0.966000
11824,1.000000
11825,0.968000
11826,0.980000
11827,0.966000
11828,0.978000
11829,0.986000
11830,0.988000
11831,0.996000
11832,0.988000
11833,0.982000
11834,0.820000
11835,0.992000
11836,1.000000
11837,0.990000
11838,0.772000
11839,0.972000
11840,1.000000
11841,0.998000
11842,0.936000
11843,0.998000
11844,0.968000
11845,0.908000
11846,1.000000
11847,0.994000
11848,0.924000
11849,1.000000
11850,0.868000
11851,0.916000
11852,1.000000
11853,0.988000
11854,0.738000
11855,0.988000
11856,0.998000
11857,0.990000
11858,0.990000
11859,0.808000
11860,0.784000
11861,0.972000
11862,1.000000
11863,0.996000
11864,0.996000
11865,1.000000
11866,1.000000
11867,0.974000
11868,0.954000
11869,0.886000
11870,0.658000
11871,0.632000
11872,1.000000
11873,0.982000
11874,0.620000
11875,0.934000
11876,1.000000
11877,0.974000
11878,0.998000
11879,1.000000
11880,0.998000
11881,1.000000
11882,0.976000
11883,1.000000
11884,0.982000
11885,1.000000
11886,0.994000
11887,0.982000
11888,0.988000
11889,0.996000
11890,0.968000
11891,0.942000
11892,0.994000
11893,0.958000
11894,0.998000
11895,0.980000
11896,0.982000
11897,0.998000
11898,0.986000
11899,0.978000
11900,1.000000
11901,0.902000
11902,1.000000
11903,0.950000
11904,0.954000
11905,0.998000
11906,0.996000
11907,0.836000
11908,0.996000
11909,0.988000
11910,1.000000
11911,0.980000
11912,0.990000
11913,1.000000
11914,1.000000
11915,0.928000
11916,0.976000
11917,0.964000
11918,0.998000
11919,0.998000
11920,0.918000
11921,0.972000
11922,0.442000
11923,0.992000
11924,0.992000
11925,0.986000
11926,1.000000
11927,0.988000
11928,1.000000
11929,0.986000
11930,0.974000
11931,0.418000
11932,0.996000
11933,0.010000
11934,0.996000
11935,1.000000
11936,0.990000
11937,0.996000
11938,0.996000
11939,0.998000
11940,0.992000
11941,0.894000
11942,0.994000
11943,0.778000
11944,0.982000
11945,1.000000
11946,0.994000
11947,0.986000
11948,0.996000
11949,0.996000
11950,0.988000
11951,0.990000
11952,0.944000
11953,0.998000
11954,0.998000
11955,0.998000
11956,0.908000
11957,0.988000
11958,0.960000
11959,0.948000
11960,0.994000
11961,0.982000
11962,1.000000
11963,0.992000
11964,0.276000
11965,0.946000
11966,0.684000
11967,0.994000
11968,0.998000
11969,0.994000
11970,0.996000
11971,1.000000
11972,0.636000
11973,0.964000
11974,0.978000
11975,0.956000
11976,1.000000
11977,0.952000
11978,1.000000
11979,0.992000
11980,0.842000
11981,0.996000
11982,0.984000
11983,0.992000
11984,1.000000
11985,0.980000
11986,0.982000
11987,0.966000
11988,0.968000
11989,0.996000
11990,1.000000
11991,0.994000
11992,0.994000
11993,0.086000
11994,0.940000
11995,0.764000
11996,0.998000
11997,0.876000
11998,0.996000
11999,0.994000
12000,0.982000
12001,0.996000
12002,0.932000
12003,0.922000
12004,0.996000
12005,0.986000
12006,0.996000
12007,0.992000
12008,0.996000
12009,1.000000
12010,1.000000
12011,0.918000
12012,1.000000
12013,1.000000
12014,0.808000
12015,0.990000
12016,0.982000
12017,1.000000
12018,0.992000
12019,0.998000
12020,0.992000
12021,1.000000
12022,0.994000
12023,0.786000
12024,0.966000
12025,0.998000
12026,0.992000
12027,0.970000
12028,0.998000
12029,0.994000
12030,1.000000
12031,0.908000
12032,1.000000
12033,0.928000
12034,1.000000
12035,0.884000
12036,0.984000
12037,0.990000
12038,0.978000
12039,0.988000
12040,0.998000
12041,0.992000
12042,0.988000
12043,1.000000
12044,0.972000
12045,0.818000
12046,0.994000
12047,0.830000
12048,0.990000
12049,1.000000
12050,0.998000
12051,0.986000
12052,0.988000
12053,0.996000
12054,0.960000
12055,0.994000
12056,0.992000
12057,0.998000
12058,0.972000
12059,0.754000
12060,0.998000
12061,1.000000
12062,0.992000
12063,0.976000
12064,0.994000
12065,0.994000
12066,0.858000
12067,1.000000
12068,0.998000
12069,0.822000
12070,0.974000
12071,1.000000
12072,1.000000
12073,0.734000
12074,0.892000
12075,0.684000
12076,1.000000
12077,1.000000
12078,0.982000
12079,0.836000
12080,0.262000
12081,1.000000
12082,0.992000
12083,0.996000
12084,0.436000
12085,0.996000
12086,0.988000
12087,1.000000
12088,0.436000
12089,0.934000
12090,0.630000
12091,0.948000
12092,0.994000
12093,0.998000
12094,0.962000
12095,0.968000
12096,0.984000
12097,0.946000
12098,0.986000
12099,0.990000
12100,0.992000
12101,0.982000
12102,0.990000
12103,0.988000
12104,0.936000
12105,0.906000
12106,0.998000
12107,0.804000
12108,0.742000
12109,0.924000
12110,0.996000
12111,1.000000
12112,0.996000
12113,1.000000
12114,1.000000
12115,0.992000
12116,0.998000
12117,1.000000
12118,1.000000
12119,0.674000
12120,1.000000
12121,0.994000
12122,0.966000
12123,0.938000
12124,0.124000
12125,0.996000
12126,0.152000
12127,0.904000
12128,0.988000
12129,0.994000
12130,0.980000
12131,0.998000
12132,1.000000
12133,0.916000
12134,0.976000
12135,0.978000
12136,0.820000
12137,0.990000
12138,0.986000
12139,0.998000
12140,1.000000
12141,0.584000
12142,1.000000
12143,0.998000
12144,0.990000
12145,0.912000
12146,1.000000
12147,0.988000
12148,0.980000
12149,0.982000
12150,0.990000
12151,0.974000
12152,0.662000
12153,0.976000
12154,0.978000
12155,0.994000
12156,0.998000
12157,0.942000
12158,0.996000
12159,0.960000
12160,1.000000
12161,0.756000
12162,0.988000
12163,0.892000
12164,0.936000
12165,1.000000
12166,1.000000
12167,0.998000
12168,0.994000
12169,0.984000
12170,0.700000
12171,0.938000
12172,1.000000
12173,0.972000
12174,0.978000
12175,0.986000
12176,0.954000
12177,0.994000
12178,0.974000
12179,1.000000
12180,0.998000
12181,0.854000
12182,0.992000
12183,0.790000
12184,0.988000
12185,0.996000
12186,0.998000
12187,0.988000
12188,0.698000
12189,0.990000
12190,1.000000
12191,0.996000
12192,0.982000
12193,0.996000
12194,0.902000
12195,0.990000
12196,0.950000
12197,0.998000
12198,0.998000
12199,1.000000
12200,0.998000
12201,0.976000
12202,1.000000
12203,0.992000
12204,0.110000
12205,0.988000
12206,0.996000
12207,0.992000
12208,1.000000
12209,0.998000
12210,0.986000
12211,0.996000
12212,1.000000
12213,0.998000
12214,1.000000
12215,1.000000
12216,0.990000
12217,0.990000
12218,1.000000
12219,0.996000
12220,0.996000
12221,0.980000
12222,0.840000
12223,0.810000
12224,1.000000
12225,1.000000
12226,0.876000
12227,0.994000
12228,0.972000
12229,0.502000
12230,0.998000
12231,0.998000
12232,0.988000
12233,0.270000
12234,1.000000
12235,0.956000
12236,0.996000
12237,0.994000
12238,1.000000
12239,0.986000
12240,0.876000
12241,0.986000
12242,0.980000
12243,0.412000
12244,0.992000
12245,0.998000
12246,0.988000
12247,1.000000
12248,0.856000
12249,0.986000
12250,0.850000
12251,0.986000
12252,0.758000
12253,0.986000
12254,1.000000
12255,0.978000
12256,0.998000
12257,0.994000
12258,0.866000
12259,0.978000
12260,0.958000
12261,0.994000
12262,0.990000
12263,0.388000
12264,0.996000
12265,0.996000
12266,0.876000
12267,0.998000
12268,0.960000
12269,1.000000
12270,0.936000
12271,0.990000
12272,0.996000
12273,0.984000
12274,0.990000
12275,1.000000
12276,0.996000
12277,0.714000
12278,0.972000
12279,0.966000
12280,0.980000
12281,0.938000
12282,0.966000
12283,1.000000
12284,1.000000
12285,0.946000
12286,1.000000
12287,0.984000
12288,0.988000
12289,0.996000
12290,0.994000
12291,0.992000
12292,1.000000
12293,1.000000
12294,0.960000
12295,0.948000
12296,1.000000
12297,0.944000
12298,0.994000
12299,0.998000
12300,0.994000
12301,0.914000
12302,0.990000
12303,0.964000
12304,0.996000
12305,0.986000
12306,1.000000
12307,1.000000
12308,0.990000
12309,1.000000
12310,0.310000
12311,1.000000
12312,0.840000
12313,0.990000
12314,0.466000
12315,0.968000
12316,0.972000
12317,0.978000
12318,0.900000
12319,0.786000
12320,0.988000
12321,1.000000
12322,0.838000
12323,0.884000
12324,0.966000
12325,1.000000
12326,0.990000
12327,0.812000
12328,0.996000
12329,1.000000
12330,1.000000
12331,0.998000
12332,0.974000
12333,0.852000
12334,0.946000
12335,1.000000
12336,0.790000
12337,0.994000
12338,1.000000
12339,0.996000
12340,0.994000
12341,0.992000
12342,0.912000
12343,0.990000
12344,0.992000
12345,0.996000
12346,0.882000
12347,0.950000
12348,1.000000
12349,1.000000
12350,1.000000
12351,0.998000
12352,0.984000
12353,0.822000
12354,1.000000
12355,0.990000
12356,0.984000
12357,0.932000
12358,0.676000
12359,0.866000
12360,0.998000
12361,0.996000
12362,0.888000
12363,0.990000
12364,1.000000
12365,0.998000
12366,0.990000
12367,0.886000
12368,0.810000
12369,0.984000
12370,0.954000
12371,0.874000
12372,0.952000
12373,1.000000
12374,0.358000
12375,1.000000
12376,0.966000
12377,0.994000
12378,0.994000
12379,1.000000
12380,0.998000
12381,0.998000
12382,1.000000
12383,1.000000
12384,1.000000
12385,0.996000
12386,0.998000
12387,0.996000
12388,0.988000
12389,1.000000
12390,0.982000
12391,1.000000
12392,1.000000
12393,0.994000
12394,0.978000
12395,0.958000
12396,0.996000
12397,0.932000
12398,0.950000
12399,0.986000
12400,0.982000
12401,0.984000
12402,0.990000
12403,0.996000
12404,0.926000
12405,0.998000
12406,0.934000
12407,0.988000
12408,0.378000
12409,1.000000
12410,0.990000
12411,1.000000
12412,0.998000
12413,1.000000
12414,0.990000
12415,0.844000
12416,0.994000
12417,0.956000
12418,0.986000
12419,0.836000
12420,0.070000
12421,0.904000
12422,0.980000
12423,0.994000
12424,0.940000
12425,0.424000
12426,0.296000
12427,1.000000
12428,0.958000
12429,0.962000
12430,0.978000
12431,0.992000
12432,0.996000
12433,0.990000
12434,0.956000
12435,0.972000
12436,0.028000
12437,0.958000
12438,0.874000
12439,0.994000
12440,0.828000
12441,1.000000
12442,0.982000
12443,0.996000
12444,0.116000
12445,1.000000
12446,0.956000
12447,0.960000
12448,0.998000
12449,0.948000
12450,0.924000
12451,0.992000
12452,0.990000
12453,0.990000
12454,0.998000
12455,0.994000
12456,0.994000
12457,0.988000
12458,0.964000
12459,0.994000
12460,0.982000
12461,0.970000
12462,1.000000
12463,0.998000
12464,1.000000
12465,0.966000
12466,1.000000
12467,1.000000
12468,0.994000
12469,0.956000
12470,0.970000
12471,0.890000
12472,0.998000
12473,0.992000
12474,0.998000
12475,0.994000
12476,0.996000
12477,0.864000
12478,0.980000
12479,0.986000
12480,0.670000
12481,0.972000
12482,0.988000
12483,1.000000
12484,0.972000
12485,0.976000
12486,0.936000
12487,0.998000
12488,0.946000
12489,0.970000
12490,0.844000
12491,0.954000
12492,0.960000
12493,1.000000
12494,1.000000
12495,0.990000
12496,0.990000
12497,0.978000
12498,1.000000
12499,0.998000
12500,1.000000
12501,0.880000
12502,1.000000
12503,0.998000
12504,0.920000
12505,0.992000
12506,0.280000
12507,0.968000
12508,0.986000
12509,1.000000
12510,0.976000
12511,0.998000
12512,0.800000
12513,0.996000
12514,0.946000
12515,0.984000
12516,0.998000
12517,1.000000
12518,1.000000
12519,0.850000
12520,0.980000
12521,0.990000
12522,0.988000
12523,0.990000
12524,0.870000
12525,0.974000
12526,0.946000
12527,1.000000
12528,0.998000
12529,1.000000
12530,0.994000
12531,0.528000
12532,0.990000
12533,0.998000
12534,0.998000
12535,0.990000
12536,0.840000
12537,0.990000
12538,1.000000
12539,1.000000
12540,0.890000
12541,0.954000
12542,0.986000
12543,0.998000
12544,0.994000
12545,1.000000
12546,0.998000
12547,0.946000
12548,0.460000
12549,0.904000
12550,0.996000
12551,0.996000
12552,0.998000
12553,0.994000
12554,0.986000
12555,0.998000
12556,0.966000
12557,1.000000
12558,1.000000
12559,1.000000
12560,1.000000
12561,0.912000
12562,0.998000
12563,0.996000
12564,0.992000
12565,0.998000
12566,0.900000
12567,0.974000
12568,0.994000
12569,0.980000
12570,0.998000
12571,0.982000
12572,0.998000
12573,0.866000
12574,0.996000
12575,1.000000
12576,0.712000
12577,0.300000
12578,0.984000
12579,0.986000
12580,0.994000
12581,0.972000
12582,0.986000
12583,0.948000
12584,0.988000
12585,0.986000
12586,0.972000
12587,0.944000
12588,0.980000
12589,0.858000
12590,1.000000
12591,0.988000
12592,0.994000
12593,0.996000
12594,0.998000
12595,0.982000
12596,0.956000
12597,0.998000
12598,0.994000
12599,0.024000
12600,0.996000
12601,1.000000
12602,0.998000
12603,0.948000
12604,0.956000
12605,0.996000
12606,0.998000
12607,0.754000
12608,0.920000
12609,0.994000
12610,0.980000
12611,0.948000
12612,1.000000
12613,0.968000
12614,0.986000
12615,0.958000
12616,0.988000
12617,0.980000
12618,0.988000
12619,0.992000
12620,0.998000
12621,0.994000
12622,0.994000
12623,0.998000
12624,0.998000
12625,1.000000
12626,0.998000
12627,0.984000
12628,1.000000
12629,0.862000
12630,0.990000
12631,0.982000
12632,1.000000
12633,0.962000
12634,0.990000
12635,0.990000
12636,0.726000
12637,0.960000
12638,0.994000
12639,0.966000
12640,0.984000
12641,1.000000
12642,0.998000
12643,0.906000
12644,0.998000
12645,0.996000
12646,0.940000
12647,0.954000
12648,1.000000
12649,1.000000
12650,0.998000
12651,0.986000
12652,0.112000
12653,0.880000
12654,0.996000
12655,0.950000
12656,0.980000
12657,0.926000
12658,1.000000
12659,0.992000
12660,0.996000
12661,0.562000
12662,0.910000
12663,0.988000
12664,0.952000
12665,1.000000
12666,0.288000
12667,0.990000
12668,1.000000
12669,0.998000
12670,0.982000
12671,0.994000
12672,1.000000
12673,0.962000
12674,0.988000
12675,0.796000
12676,0.986000
12677,0.986000
12678,0.248000
12679,0.998000
12680,0.956000
12681,0.992000
12682,0.996000
12683,1.000000
12684,0.954000
12685,0.994000
12686,1.000000
12687,1.000000
12688,0.998000
12689,0.984000
12690,0.978000
12691,0.990000
12692,0.992000
12693,0.998000
12694,0.980000
12695,1.000000
12696,0.996000
12697,0.990000
12698,1.000000
12699,0.994000
12700,1.000000
12701,0.970000
12702,0.984000
12703,1.000000
12704,0.922000
12705,0.930000
12706,0.860000
12707,1.000000
12708,0.970000
12709,1.000000
12710,0.960000
12711,0.992000
12712,0.898000
12713,0.976000
12714,0.974000
12715,0.998000
12716,0.994000
12717,0.988000
12718,0.996000
12719,0.996000
12720,0.964000
12721,0.988000
12722,0.994000
12723,0.966000
12724,0.998000
12725,0.994000
12726,0.990000
12727,0.924000
12728,0.974000
12729,0.998000
12730,0.742000
12731,0.986000
12732,0.648000
12733,0.988000
12734,0.198000
12735,0.862000
12736,1.000000
12737,0.996000
12738,0.766000
12739,0.248000
12740,1.000000
12741,0.324000
12742,1.000000
12743,0.938000
12744,0.982000
12745,1.000000
12746,0.960000
12747,1.000000
12748,1.000000
12749,0.996000
12750,0.972000
12751,0.992000
12752,0.994000
12753,0.874000
12754,1.000000
12755,0.998000
12756,0.998000
12757,0.996000
12758,0.940000
12759,0.988000
12760,0.982000
12761,0.986000
12762,0.992000
12763,0.476000
12764,0.990000
12765,0.954000
12766,1.000000
12767,0.996000
12768,0.968000
12769,0.994000
12770,0.974000
12771,0.992000
12772,0.986000
12773,0.988000
12774,0.996000
12775,0.994000
12776,1.000000
12777,0.806000
12778,0.958000
12779,0.952000
12780,0.964000
12781,0.404000
12782,0.976000
12783,0.990000
12784,0.978000
12785,0.988000
12786,0.994000
12787,1.000000
12788,0.110000
12789,1.000000
12790,0.988000
12791,0.960000
12792,0.998000
12793,0.986000
12794,0.992000
12795,0.966000
12796,0.998000
12797,0.996000
12798,0.984000
12799,0.952000
12800,1.000000
12801,0.918000
12802,0.984000
12803,0.970000
12804,0.972000
12805,0.986000
12806,0.990000
12807,0.992000
12808,0.988000
12809,1.000000
12810,0.806000
12811,0.946000
12812,0.980000
12813,0.888000
12814,0.996000
12815,0.986000
12816,0.982000
12817,1.000000
12818,0.656000
12819,0.862000
12820,0.986000
12821,1.000000
12822,0.964000
12823,1.000000
12824,1.000000
12825,0.998000
12826,0.962000
12827,0.996000
12828,0.998000
12829,0.988000
12830,1.000000
12831,1.000000
12832,1.000000
12833,1.000000
12834,0.918000
12835,1.000000
12836,0.948000
12837,0.998000
12838,0.992000
12839,1.000000
12840,0.988000
12841,0.958000
12842,0.774000
12843,0.994000
12844,0.976000
12845,0.968000
12846,0.996000
12847,0.948000
12848,1.000000
12849,0.968000
12850,0.994000
12851,0.990000
12852,0.988000
12853,0.984000
12854,0.934000
12855,0.988000
12856,0.990000
12857,0.996000
12858,0.618000
12859,0.986000
12860,0.472000
12861,0.484000
12862,0.998000
12863,0.996000
12864,0.422000
12865,0.996000
12866,0.988000
12867,0.984000
12868,0.998000
12869,0.994000
12870,0.976000
12871,0.998000
12872,0.982000
12873,0.964000
12874,0.998000
12875,0.986000
12876,0.440000
12877,0.994000
12878,1.000000
12879,0.216000
12880,0.998000
12881,0.998000
12882,0.842000
12883,0.918000
12884,0.996000
12885,0.984000
12886,0.998000
12887,1.000000
12888,0.974000
12889,0.998000
12890,0.988000
12891,1.000000
12892,0.996000
12893,0.998000
12894,1.000000
12895,0.996000
12896,0.978000
12897,1.000000
12898,0.992000
12899,0.998000
12900,0.990000
12901,0.996000
12902,1.000000
12903,0.958000
12904,0.940000
12905,0.958000
12906,0.984000
12907,1.000000
12908,0.970000
12909,0.990000
12910,0.086000
12911,0.992000
12912,1.000000
12913,0.982000
12914,1.000000
12915,0.998000
12916,0.988000
12917,0.006000
12918,0.994000
12919,0.998000
12920,0.980000
12921,0.998000
12922,0.996000
12923,0.996000
12924,0.552000
12925,0.966000
12926,0.986000
12927,1.000000
12928,0.998000
12929,0.972000
12930,1.000000
12931,0.992000
12932,0.998000
12933,0.832000
12934,0.972000
12935,0.996000
12936,0.928000
12937,1.000000
12938,0.998000
12939,0.130000
12940,0.996000
12941,1.000000
12942,0.998000
12943,0.992000
12944,0.972000
12945,0.992000
12946,0.980000
12947,0.680000
12948,1.000000
12949,0.964000
12950,0.738000
12951,0.720000
12952,0.984000
12953,0.478000
12954,0.996000
12955,1.000000
12956,0.986000
12957,0.998000
12958,0.950000
12959,0.998000
12960,0.990000
12961,0.996000
12962,0.998000
12963,0.878000
12964,1.000000
12965,0.884000
12966,1.000000
12967,0.992000
12968,0.960000
12969,0.986000
12970,0.910000
12971,0.994000
12972,0.800000
12973,0.986000
12974,1.000000
12975,0.996000
12976,0.996000
12977,0.970000
12978,1.000000
12979,0.992000
12980,0.992000
12981,0.978000
12982,0.992000
12983,0.926000
12984,0.998000
12985,1.000000
12986,0.966000
12987,1.000000
12988,0.996000
12989,0.984000
12990,0.972000
12991,0.998000
12992,0.996000
12993,0.980000
12994,0.348000
12995,0.882000
12996,0.962000
12997,0.826000
12998,0.998000
12999,0.986000
13000,1.000000
13001,0.998000
13002,0.982000
13003,1.000000
13004,0.998000
13005,0.986000
13006,0.834000
13007,0.962000
13008,1.000000
13009,0.862000
13010,0.998000
13011,0.972000
13012,0.992000
13013,1.000000
13014,0.996000
13015,0.894000
13016,0.984000
13017,0.986000
13018,0.996000
13019,0.990000
13020,0.928000
13021,0.694000
13022,1.000000
13023,0.684000
13024,0.998000
13025,0.980000
13026,0.992000
13027,1.000000
13028,0.990000
13029,0.982000
13030,0.996000
13031,0.996000
13032,0.988000
13033,0.966000
13034,0.996000
13035,0.238000
13036,0.988000
13037,1.000000
13038,1.000000
13039,0.996000
13040,0.968000
13041,0.996000
13042,0.988000
13043,0.996000
13044,1.000000
13045,0.802000
13046,0.982000
13047,0.998000
13048,0.978000
13049,0.716000
13050,0.998000
13051,0.990000
13052,0.840000
13053,0.998000
13054,0.998000
13055,0.982000
13056,0.996000
13057,0.924000
13058,1.000000
13059,0.994000
13060,1.000000
13061,0.980000
13062,0.962000
13063,0.994000
13064,0.966000
13065,0.992000
13066,0.988000
13067,0.958000
13068,0.990000
13069,1.000000
